1,1024
2,1024
3,1024
4,1024
5,1024
6,1024
7,1024
8,1024
9,1024
11,1024
12,1024
13,1024
14,1024
15,1024
16,1024
18,1024
19,1024
20,1024
21,1024
22,1024
23,1024
55,1024
56,1024
57,1024
58,1024
59,1024
61,1024
62,1024
63,1024
64,1024
65,1024
66,1024
67,1024
68,1024
69,1024
70,1024
71,512
72,512
73,512
74,512
75,512
76,512
77,512
78,512
79,512
80,512
81,512
82,512
83,512
84,512
85,512
86,512
87,512
88,512
89,512
90,512
91,512
92,512
93,512
94,512
95,512
96,512
97,512
98,512
99,512
100,512
101,512
107,512
108,512
109,512
110,512
111,512
112,512
113,512
114,512
115,512
116,512
117,512
118,512
119,512
120,512
121,512
122,512
123,512
124,512
125,512
126,512
127,512
128,512
129,512
130,512
131,512
132,512
133,512
134,512
135,512
136,512
137,512
143,512
144,512
145,512
146,512
147,512
148,512
149,512
150,512
151,512
152,512
153,512
154,512
155,512
156,512
157,512
158,512
159,512
160,512
161,512
162,512
163,512
164,512
165,512
166,512
167,512
168,512
169,512
170,512
171,512
172,512
173,512
179,512
180,512
181,512
182,512
183,512
184,512
185,512
186,512
187,512
188,512
189,512
190,512
191,512
192,512
193,512
194,512
195,512
196,512
197,512
198,512
199,512
200,512
201,512
202,512
203,512
204,512
205,512
206,512
207,512
208,512
209,512
215,512
216,512
217,512
218,512
219,512
220,512
221,512
222,512
223,512
224,512
225,512
226,512
227,512
228,512
229,512
230,512
231,512
232,512
233,512
234,512
235,512
236,512
237,512
238,512
239,512
240,512
241,512
242,512
243,512
244,512
245,512
251,256
252,256
253,256
254,256
255,256
256,256
257,256
258,256
259,256
260,256
261,256
262,256
263,256
264,256
265,256
266,256
267,256
268,256
269,256
270,256
271,256
272,256
273,256
274,256
275,256
276,256
277,256
278,256
279,256
280,256
281,256
287,256
288,256
289,256
290,256
291,256
292,256
293,256
294,256
295,256
296,256
297,256
298,256
299,256
300,256
301,256
302,256
303,256
304,256
305,256
306,256
307,256
308,256
309,256
310,256
311,256
312,256
313,256
314,256
315,256
316,256
317,256
323,256
324,256
325,256
326,256
327,256
328,256
329,256
330,256
331,256
332,256
333,256
334,256
335,256
336,256
337,256
338,256
339,256
340,256
341,256
342,256
343,256
344,256
345,256
346,256
347,256
348,256
349,256
350,256
351,256
352,256
359,256
360,256
361,256
362,256
363,256
364,256
365,256
366,256
367,256
368,256
369,256
370,256
371,256
372,256
373,256
374,256
375,256
376,256
377,256
378,256
379,256
380,256
381,256
382,256
383,256
